探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.10,695024,6881425.74,2373,12460,0,0,3078,12465,131,0,0,17,131,12.66,D3
10,0.40,2849467,7070637.72,5813,47036,0,0,10507,47115,314,0,0,18,315,-15.23,C1
10,0.37,2678418,7180745.31,6673,43069,0,0,14318,43131,530,0,0,41,530,18.50,A1
10,0.18,1256464,6941790.06,1890,69515,0,0,21029,69688,419,0,0,40,420,-18.10,F5
10,0.27,1868887,6921803.70,3441,65466,0,0,18907,65605,674,0,0,58,674,17.83,E2
10,0.21,1476641,7133531.40,958,99425,0,0,27786,99758,466,0,0,57,467,-16.50,B4
10,0.59,3979514,6779410.56,76,113941,0,0,26477,114337,677,0,0,71,677,18.15,B1
10,0.15,1117651,7210651.61,307,123979,0,0,32789,124476,477,0,0,73,478,-17.41,B6
10,0.61,4210583,6913929.39,2059,158448,0,0,37049,159234,763,0,0,97,763,20.22,B3
10,0.42,3002826,7132603.33,8965,178685,0,0,54218,179698,995,0,0,94,996,-16.88,D2
10,0.43,2869703,6658243.62,337,193629,0,0,43216,194812,779,0,0,110,779,19.36,F4
10,0.34,2379422,6957374.27,3290,229278,0,0,72286,230923,1224,0,0,115,1225,-15.99,E3
10,0.82,5553554,6764377.59,3335,262155,0,0,58552,264235,1020,0,0,129,1020,18.50,D1
10,0.16,1041279,6548924.53,1396,260325,0,0,84252,262470,1356,0,0,132,1357,-13.94,F3
10,0.37,2438271,6589921.62,949,299303,0,0,65511,302012,1094,0,0,144,1094,21.73,A4
10,0.11,726984,6490928.57,1207,286122,0,0,100383,288745,1460,0,0,161,1461,-16.59,C7

E6F4F3D6G4F6E7F8G7F7
10,0.17,1212374,7216511.90,2271,48868,0,0,10954,48953,224,0,0,29,224,-27.10,C3
10,0.34,2424520,7048023.26,1925,40588,0,0,7216,40644,213,0,0,19,213,26.96,F5
10,0.07,504083,7412985.29,320,69826,0,0,14779,70022,247,0,0,45,247,-26.39,G6
10,0.48,3265397,6774682.57,1161,99631,0,0,18230,99952,355,0,0,35,355,26.60,E3
10,0.13,930039,7154146.15,446,105639,0,0,21639,106037,281,0,0,61,281,-26.91,D3
10,0.33,2151608,6620332.31,352,134322,0,0,24644,134906,408,0,0,51,408,26.19,G5
10,0.07,538230,7176400.00,251,129210,0,0,26220,129796,311,0,0,82,311,-26.81,H6
10,0.32,2019563,6350827.04,896,172489,0,0,33126,173431,510,0,0,79,510,29.95,H4
10,0.08,565666,7346311.69,559,156781,0,0,33463,157596,345,0,0,98,345,-30.45,C7
10,0.36,2297946,6454904.49,267,215343,0,0,41416,216770,536,0,0,92,536,30.36,H3
10,0.14,992472,7089085.71,2187,202514,0,0,45127,203862,541,0,0,115,541,-33.81,G3
10,0.47,3094948,6529426.16,1347,269247,0,0,52408,271402,655,0,0,115,655,34.88,C6
10,0.08,567248,7090600.00,405,225143,0,0,50192,226821,563,0,0,131,563,-31.92,B6
10,0.43,2723358,6377887.59,264,309898,0,0,59223,312786,687,0,0,130,687,31.54,D7
10,0.12,854786,7368844.83,167,260094,0,0,58388,262332,576,0,0,147,576,-33.72,C5
10,0.73,4865938,6647456.28,1438,384404,0,0,71539,388885,815,0,0,168,815,34.98,H2

E6F4G3D6C7F5E3F2C3E7
10,0.10,705547,7199459.18,2057,18067,0,0,2431,18078,119,0,0,16,119,-9.11,F6
10,0.34,2422927,7063927.11,1845,39477,0,0,5447,39541,106,0,0,15,106,4.46,D3
10,0.23,1548889,6823299.56,1197,54493,0,0,8435,54599,163,0,0,32,163,-9.21,F8
10,0.35,2409183,6922939.66,577,79117,0,0,19888,79338,158,0,0,45,158,5.29,G4
10,0.17,1143986,6651081.40,787,87093,0,0,13802,87319,227,0,0,55,227,-8.08,H3
10,0.20,1342000,6643564.36,296,108260,0,0,25138,108635,179,0,0,62,179,4.63,G5
10,0.21,1347659,6479129.81,1283,128370,0,0,28544,128870,306,0,0,77,306,-5.90,H4
10,0.19,1234530,6601764.71,134,132844,0,0,29935,133392,189,0,0,75,189,4.68,D7
10,0.12,779040,6333658.54,300,152721,0,0,33187,153423,319,0,0,91,319,-5.26,E1
10,0.31,2058503,6727133.99,657,170292,0,0,36514,171181,237,0,0,92,237,4.15,G6
10,0.07,462765,6339246.58,1171,166941,0,0,36589,167792,368,0,0,107,368,-5.02,C8
10,0.15,945459,6431693.88,592,193015,0,0,44294,194169,281,0,0,115,281,6.56,F7
10,0.05,283925,5678500.00,392,178212,0,0,38677,179195,391,0,0,120,391,-4.91,H7
10,0.16,1026416,6496303.80,1930,214098,0,0,51522,215521,431,0,0,141,431,8.05,D8
10,0.06,323512,5882036.36,608,189745,0,0,41313,190862,413,0,0,133,413,-5.31,E8
10,0.09,557086,6121824.18,525,228191,0,0,56429,229805,464,0,0,159,464,8.07,G1

E6F6D3E3G6G7F5G5H7F4
10,0.18,1213200,6740000.00,3286,35537,0,0,6636,35582,288,0,0,21,288,15.82,E2
10,0.24,1632927,6889987.34,1664,43848,0,0,7327,43909,160,0,0,14,160,-12.68,D6
10,0.11,676588,6264703.70,424,55444,0,0,10131,55555,308,0,0,34,308,17.44,H8
10,0.20,1363423,6683446.08,933,80696,0,0,17963,80884,247,0,0,38,247,-14.99,C5
10,0.13,875435,6632083.33,419,83098,0,0,13736,83336,323,0,0,48,323,13.60,F3
10,0.14,894727,6170531.03,447,104309,0,0,21984,104642,265,0,0,51,265,-14.49,G4
10,0.13,865608,6557636.36,313,110613,0,0,18432,111037,347,0,0,63,347,15.12,H6
10,0.22,1456326,6530609.87,577,139282,0,0,26905,139885,287,0,0,65,287,-17.46,G3
10,0.11,711897,6244710.53,616,132193,0,0,22748,132802,390,0,0,79,390,15.20,H5
10,0.27,1716776,6405880.60,2180,193404,0,0,42280,194586,497,0,0,82,497,-15.80,C2
10,0.27,1803018,6628742.65,1399,181273,0,0,28246,182328,483,0,0,98,483,16.52,C4
10,0.14,851554,6170681.16,279,217884,0,0,47353,219388,522,0,0,98,522,-16.58,F7
10,0.13,832907,6262458.65,1060,210847,0,0,33043,212264,558,0,0,114,558,16.19,E8
10,0.18,1123285,6205994.48,2910,252900,0,0,57115,254950,810,0,0,113,810,-13.27,H4
10,0.19,1250023,6579068.42,750,262546,0,0,45405,264682,641,0,0,134,641,14.53,H3
10,0.14,836771,6198303.70,389,279334,0,0,61884,281837,847,0,0,131,847,-11.08,C3

F5F6D3C5B5F4G4F3G7C2
10,0.21,1527932,7173389.67,3824,34970,0,0,6646,35019,227,0,0,17,227,-31.35,E6
10,0.30,2029941,6677437.50,1142,32950,0,0,3441,32990,69,0,0,12,69,28.45,C4
10,0.30,2181638,7320932.89,767,87905,0,0,15369,88148,270,0,0,34,270,-29.80,G3
10,0.64,4388687,6911318.11,1897,98478,0,0,12968,98768,172,0,0,33,172,27.32,D6
10,0.71,5075276,7158358.25,5527,208592,0,0,42531,209978,604,0,0,54,604,-25.75,C6
10,1.03,7172371,6929827.05,3215,213942,0,0,32132,215337,384,0,0,61,384,23.84,B6
10,0.30,2136717,7098727.57,289,257418,0,0,50915,259504,611,0,0,67,611,-25.24,F2
10,0.80,5428339,6785423.75,879,281422,0,0,43212,283856,442,0,0,77,442,24.63,D7
10,0.59,4194052,7072600.34,2109,363317,0,0,82314,367492,771,0,0,89,771,-23.47,C7
10,0.91,6200386,6843693.16,794,368427,0,0,55569,372559,477,0,0,98,477,22.05,F7
