探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,1.10,2424665,2210268.92,19,4947637,796321,0,96674,248322,2088,186,0,0,0,22.56,E8
10,0.58,1255863,2161554.22,28,5353598,1074895,0,151212,314938,2401,235,0,0,0,-22.80,C2

F5F4C3D6G4B2E6G3C6E7
10,0.71,1835386,2588696.76,105,422937,67481,0,590,181,603,58,0,0,0,24.99,F6
10,0.66,1836262,2799179.88,117,585576,65174,0,884,471,713,48,0,0,0,-29.69,E3
10,0.59,1726744,2911878.58,54,707785,113606,0,1671,841,913,82,0,0,0,27.35,C4
10,0.71,1911952,2692890.14,74,1296326,195363,0,6980,4866,1118,68,0,0,0,-29.50,C5
10,1.28,3296941,2573724.43,18,1229957,187515,0,5427,4038,1084,103,0,0,0,27.17,B3
10,1.29,3062317,2373889.15,113,2462437,410301,0,26673,32484,1790,90,0,0,0,-28.04,A3
10,1.32,4078197,3080209.21,82,1981111,331326,0,17749,16578,1473,169,0,0,0,28.93,D3
10,0.48,1175733,2449443.75,36,2829454,488405,0,37776,48644,1949,111,0,0,0,-27.77,D2
10,1.60,4142798,2582791.77,4,2630414,419905,0,28129,38467,1503,184,0,0,0,25.78,B5
10,0.77,1526552,1987697.92,35,3327144,600872,0,56486,77561,2106,142,0,0,0,-26.78,B6
10,2.02,5373521,2658842.65,10,3483112,528828,0,44883,87707,1542,211,0,0,0,24.70,A1
10,0.55,1383869,2507009.06,45,3825468,695930,0,74921,116319,2282,175,0,0,0,-25.88,A4
10,2.29,5959359,2603477.06,157,4517515,726563,0,85092,188615,2187,243,0,0,0,24.38,F3
10,0.44,1005875,2296518.26,6,4157041,763923,0,89691,148451,2341,199,0,0,0,-25.27,F7
10,1.27,3802567,2998869.87,9,5113174,804934,0,106902,271771,2277,267,0,0,0,25.77,A5
10,0.36,841917,2345172.70,0,4450128,827827,0,104941,181381,2355,218,0,0,0,-27.09,A6

F5F4C3F6G4F3G3H3F7E6
10,0.24,510099,2152316.46,8,177230,23481,0,101,17,126,31,0,0,0,-8.31,D6
10,0.28,743091,2672989.21,20,170903,18515,0,58,12,189,26,0,0,0,4.40,D3
10,0.27,642177,2343711.68,8,362015,51378,0,389,119,177,48,0,0,0,-7.37,D2
10,0.46,1234932,2708184.21,0,393292,56396,0,310,138,193,43,0,0,0,4.88,C5
10,0.31,752377,2450739.41,2,584994,96508,0,1211,472,203,63,0,0,0,-6.60,E3
10,0.60,1600793,2681395.31,9,696987,107860,0,1220,774,236,58,0,0,0,3.85,C4
10,0.68,1778989,2627753.32,4,1303467,191231,0,4904,5037,216,82,0,0,0,-9.26,G5
10,1.27,3087593,2429262.79,38,1263001,215803,0,5111,4575,383,86,0,0,0,4.43,E2
10,0.34,678615,2007736.69,4,1528131,241027,0,7528,8171,245,100,0,0,0,-7.47,H4
10,0.75,1770832,2373769.44,26,1630392,293688,0,9753,9854,455,125,0,0,0,6.22,C1
10,0.34,654637,1925402.94,3,1729326,280771,0,10742,11755,272,123,0,0,0,-7.24,C2
