探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.27,1968872,7265210.33,2108,0,0,0,4223,0,0,0,0,10,0,-27.77,D2
10,1.03,7424268,7222050.58,1999,0,0,0,9820,0,0,0,0,10,0,25.78,B5
10,0.68,5082492,7485260.68,1875,0,0,0,38349,0,0,0,0,27,0,-26.78,B6
10,1.57,11238153,7135335.24,5501,0,0,0,21182,0,0,0,0,22,0,24.70,A1
10,0.87,6388057,7317361.97,4985,0,0,0,60452,0,0,0,0,36,0,-25.88,A4
10,2.71,18933820,6984072.30,6414,0,0,0,48172,0,0,0,0,28,0,24.38,F3
10,0.61,4424897,7194954.47,3039,0,0,0,36489,0,0,0,0,25,0,-25.27,F7
10,0.93,6384934,6872910.66,884,0,0,0,8070,0,0,0,0,11,0,25.77,A5
10,0.98,7215663,7377978.53,4027,0,0,0,64344,0,0,0,0,26,0,-27.09,A6
12,4.90,35219381,7190563.70,15930,0,0,0,175879,0,0,0,0,66,0,27.35,F6
12,1.76,12862528,7299959.14,5201,0,0,0,48515,0,0,0,0,31,0,-26.78,C5
12,3.98,28100726,7064033.69,12477,0,0,0,104365,0,0,0,0,47,0,26.53,F3
12,4.19,30584536,7295929.39,15141,0,0,0,145094,0,0,0,0,27,0,-29.01,C7
12,5.90,41553953,7039463.49,7736,0,0,0,216449,0,0,0,0,60,0,28.85,E8
12,1.02,7242266,7128214.57,618,0,0,0,32940,0,0,0,0,14,0,-28.41,F7
12,5.13,35619250,6946031.59,4989,0,0,0,112588,0,0,0,0,44,0,27.38,F8
12,3.69,27859972,7546037.92,6144,0,0,0,260871,0,0,0,0,67,0,-27.72,H3
12,2.94,20616705,7000578.95,1062,0,0,0,46523,0,0,0,0,18,0,27.24,G6
12,0.72,4980780,6956396.65,4775,0,0,0,30425,0,0,0,0,19,0,-26.88,G5
12,1.78,11697212,6578859.39,2593,0,0,0,58995,0,0,0,0,40,0,24.83,H5
12,1.03,7069270,6890126.71,5011,0,0,0,67227,0,0,0,0,39,0,-24.52,H4
12,1.48,9674876,6528256.41,3792,0,0,0,35424,0,0,0,0,25,0,23.62,H2
12,1.57,10958950,6958063.49,2607,0,0,0,146925,0,0,0,0,43,0,-21.01,E2
12,3.12,20976494,6734026.97,3416,0,0,0,59371,0,0,0,0,32,0,20.92,D7
12,2.09,14758866,7048169.05,10571,0,0,0,211666,0,0,0,0,60,0,-19.20,H7

F5F4C3F6G4F3G3H3F7E6
8,0.01,97391,6956500.00,625,0,0,0,514,0,0,0,0,11,0,-8.93,E7
8,0.02,112149,7009312.50,218,0,0,0,240,0,0,0,0,7,0,9.34,D6
8,0.01,98395,7028214.29,757,0,0,0,551,0,0,0,0,11,0,-11.06,G5
8,0.02,118466,6581444.44,309,0,0,0,373,0,0,0,0,8,0,11.01,H6
8,0.01,94746,6767571.43,714,0,0,0,636,0,0,0,0,12,0,-15.63,H5
8,0.01,63378,6337800.00,221,0,0,0,251,0,0,0,0,7,0,11.10,H4
8,0.01,49382,7054571.43,518,0,0,0,302,0,0,0,0,8,0,-12.70,E3
8,0.03,169359,6774360.00,571,0,0,0,885,0,0,0,0,16,0,10.32,G6
8,0.02,125416,6600842.11,1372,0,0,0,926,0,0,0,0,11,0,-13.80,C5
8,0.04,311048,6912177.78,839,0,0,0,1207,0,0,0,0,20,0,11.67,D3
8,0.02,146256,7312800.00,1529,0,0,0,1018,0,0,0,0,12,0,-16.23,G7
8,0.04,306252,6805600.00,1028,0,0,0,1380,0,0,0,0,18,0,15.31,B3
8,0.02,146288,6649454.55,1180,0,0,0,885,0,0,0,0,8,0,-17.87,E2
