探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
E6F4G3D6C7F5E3F2C3E7
8,0.02,114958,5225363.64,714,2030,429,1,0,0,22,10,0,0,0,-9.42,F6
8,0.04,250289,6104609.76,617,3426,568,0,0,0,29,8,0,0,0,4.62,D3
8,0.08,453056,5961263.16,2150,9399,4300,6,4,0,120,16,0,0,0,-9.11,F8
8,0.09,510253,5669477.78,1414,7499,2518,3,1,0,104,14,0,0,0,4.46,G5
8,0.05,285233,6200717.39,1108,7665,4789,3,1,0,46,21,0,0,0,-6.63,G4
8,0.04,217087,5048534.88,273,3859,672,0,0,0,11,7,0,0,0,3.09,G6
8,0.04,223993,6399800.00,862,5925,2443,0,0,0,42,14,0,0,0,-6.90,H6
8,0.05,351425,6507870.37,470,5830,872,1,0,0,21,10,0,0,0,3.11,H3
8,0.07,449631,6423300.00,2344,12719,7219,7,7,0,107,26,0,0,0,-5.49,E2
8,0.09,532621,6122080.46,1407,8693,3573,2,0,0,79,20,0,0,0,2.43,F3
8,0.04,234204,6005230.77,994,6140,2413,4,1,1,48,12,0,0,0,-5.43,F1
8,0.06,347487,5889610.17,574,6915,1948,2,0,0,37,12,0,0,0,3.08,B3
8,0.04,225561,5639025.00,912,5457,2715,0,0,0,27,15,0,0,0,-5.53,C2
8,0.05,274415,5716979.17,619,5012,1122,1,0,0,27,8,0,0,0,2.08,D2
8,0.04,208270,5340256.41,739,4696,1014,0,0,0,27,8,0,0,0,-5.83,C1
8,0.09,381004,4329590.91,1841,7614,3899,3,1,0,95,15,0,0,0,2.57,D7
10,0.11,705668,6300607.14,2057,18065,2429,14,3,0,118,13,0,0,0,-9.11,F6
10,0.41,2393943,5867507.35,1626,39117,5268,55,11,0,100,9,0,0,0,4.46,D3
10,0.57,3818172,6640299.13,5224,99539,36649,291,92,4,278,48,0,0,0,-9.21,F8
10,0.39,2552746,6562329.05,2633,46721,6748,73,8,0,163,25,0,0,0,5.29,G4
10,0.36,2244226,6199519.34,2619,64648,14302,154,24,0,187,22,0,0,0,-8.08,H3
10,0.24,1438723,5920670.78,591,34082,3299,31,2,0,37,10,0,0,0,4.63,G5
10,0.15,875034,5645380.65,1237,27454,4517,27,0,0,76,13,0,0,0,-5.90,H4
10,0.23,1465557,6344402.60,1140,34844,5856,34,2,0,90,22,0,0,0,4.68,D7
10,0.14,858143,6218427.54,1075,30059,3497,14,2,0,43,10,0,0,0,-5.26,E1
10,0.46,2681628,5855082.97,3844,59970,12216,101,14,1,247,36,0,0,0,4.15,G6
10,0.08,476572,5811853.66,1129,18569,2665,10,0,2,54,15,0,0,0,-5.02,C8
10,0.13,760829,5807854.96,1636,20473,3625,16,4,0,89,18,0,0,0,6.56,F7
10,0.05,323378,5988481.48,392,13438,1544,9,3,2,23,9,0,0,0,-4.91,H7
10,0.25,1411845,5692923.39,4923,42788,12031,56,12,0,313,44,0,0,0,8.05,D8
10,0.28,1437624,5171309.35,3776,47578,16468,71,20,23,204,42,0,0,0,-5.31,E8
10,0.15,858867,5577058.44,1610,22984,7494,20,1,0,117,21,0,0,0,8.07,G1
12,0.94,5742063,6115083.07,2450,171787,16466,875,42,7,124,20,0,0,0,-9.21,F6
12,3.11,17993283,5789344.59,2949,311155,37564,2880,199,54,215,34,0,0,0,5.29,D3
12,5.55,32472951,5847821.18,9149,973449,263576,27363,7238,2205,576,65,0,0,0,-8.08,F8
12,3.15,17737217,5632650.68,2030,343071,40241,3512,251,67,109,20,0,0,0,4.63,G4
12,2.25,13483999,5987566.16,2954,504996,69265,7670,1050,233,185,29,0,0,0,-5.90,H3
12,2.05,11255946,5501439.88,1792,268598,45603,2128,185,32,168,29,0,0,0,4.68,G5
12,1.24,6804333,5482943.59,2377,249553,34228,1840,174,30,192,21,0,0,0,-7.34,H4
12,2.55,13898250,5454572.21,4617,355039,70046,3654,541,67,405,48,0,0,0,4.15,D7
12,1.09,5916351,5417903.85,1324,226762,28193,1513,117,69,66,19,0,0,0,-5.02,E1
12,2.94,16365222,5562617.95,8645,394004,95897,4729,761,97,715,70,0,0,0,6.56,G6
12,0.55,2756204,5002185.12,906,118366,13944,419,23,34,64,15,0,0,0,-5.10,C8
12,1.26,6672423,5287181.46,2054,189632,28298,1081,96,13,143,18,0,0,0,8.05,F7
12,0.44,2200012,5045899.08,4153,98596,17049,289,18,100,238,28,0,0,0,-5.31,H7
12,1.21,6310341,5223792.22,5712,220789,52206,1447,276,58,489,64,0,0,0,8.07,D8
12,1.15,6265287,5471866.38,3298,273495,71763,2301,537,269,203,44,0,0,0,-7.78,E8
12,0.63,3226369,5088910.09,3614,110560,36562,370,100,28,313,37,0,0,0,8.92,G1

E6F6D3E3G6G7F5G5H7F4
8,0.03,163809,5284161.29,820,3668,1923,0,0,0,58,16,0,0,0,16.65,F3
8,0.04,199214,5691828.57,941,4550,1312,0,0,0,80,16,0,0,0,-15.08,H6
8,0.01,89658,6404142.86,662,2950,1424,0,0,0,76,15,0,0,0,19.88,H5
8,0.02,126501,5750045.45,700,3082,881,2,1,0,70,9,0,0,0,-18.13,G4
8,0.02,131018,6238952.38,795,3929,2186,3,1,0,56,15,0,0,0,22.53,G3
8,0.05,281443,5988148.94,1982,6834,2768,4,3,0,153,22,0,0,0,-17.07,D6
8,0.02,108407,5162238.10,494,3442,641,2,0,10,31,13,0,0,0,18.49,H8
8,0.03,140182,5607280.00,917,4144,998,0,0,0,60,19,0,0,0,-16.00,E7
8,0.01,77614,5543857.14,357,2397,360,0,0,0,22,8,0,0,0,21.16,F7
8,0.02,77872,4580705.88,657,2432,795,0,0,0,56,14,0,0,0,-17.61,D7
8,0.01,53465,6683125.00,582,1737,303,0,0,0,35,9,0,0,0,18.19,H4
8,0.04,214365,5641184.21,1714,5540,2062,0,0,0,119,30,0,0,0,-14.31,C5
8,0.01,58517,5851700.00,292,1868,329,0,0,0,16,7,0,0,0,19.47,E8
8,0.03,168247,5801620.69,1103,4759,1993,1,0,0,77,23,0,0,0,-11.67,C2
8,0.04,233403,5304613.64,1747,6231,2494,0,0,0,125,21,0,0,0,18.69,C7
8,0.03,176554,5885133.33,795,4460,2557,0,0,0,64,27,0,0,0,-11.70,E2
10,0.37,2049468,5599639.34,5102,60148,25906,121,35,17,550,40,0,0,0,15.82,E2
10,0.25,1533707,6038216.54,1664,42119,7026,52,5,0,159,12,0,0,0,-12.68,D6
10,0.21,1249222,5837485.98,4589,37369,8827,50,5,15,410,17,0,0,0,17.44,H8
10,0.25,1370669,5396334.65,1088,39602,3452,50,1,1,67,16,0,0,0,-14.99,C5
10,0.40,2262790,5656975.00,7145,69581,22276,153,45,1,559,30,0,0,0,13.60,F3
10,0.27,1521471,5741400.00,2174,48949,8005,77,5,1,169,19,0,0,0,-14.49,G4
10,0.18,995144,5528577.78,1868,33109,3005,28,2,1,102,11,0,0,0,15.12,H6
10,0.37,2126313,5809598.36,2773,51186,7786,71,8,0,164,29,0,0,0,-17.46,G3
10,0.38,2054879,5393383.20,5979,63523,23158,125,28,0,458,28,0,0,0,15.20,H5
